ShortName,ISIN,Preis,CouponRate,Emittent,ValorSymbol,ValorNumber,Yield,DurationToWorst,SubscriptionPaymentDueDate,Restlaufzeit,Fälligkeit,Emissionsvolumen,ProductLineDesc,Währung,ClosingPerformance,ClosingDelta,BidVolume,BidPrice,Preis (Brief),Volumen (Brief),MidSpread,PreviousClosingPrice,LatestTradeDate,LatestTradeTime,OpeningPrice,DailyHighPrice,DailyLowPrice,OnMarketVolume,OffBookVolume,TotalTurnover,TotalTurnoverCHF,Land,Industrie,SecTypeDesc,BondListedFlag,BondDutyToReportFlag,SpecialFlagDesc,Schuldner,Mdy,Unnamed: 2,Rating_x,ESG,RTG_SP,INV,BB_COMPOSITE,Blend,Rating_y,ESG_MSCI,Rating,Domicil,LastCoupon,AccruedInterest,Dirty Price
0 JUSTEA 21-25 /CB,XS2296019891,82.6,,Just Eat Takeaway.com N.V.,EU9813,59801288,,,20210204,,09.08.2025,600.0,Bonds - Non CHF,EUR,0.0,0.0,0,,,0.0,,82.6,20220210.0,,,,,0,0,0.0,0.0,Eurobond EUR,Misc. services,Convertible bond,0,0,,,,,,,,,,,,,,Foreign,2022-08-09,0.0,82.6
0 KBLU 20-28,CH0506071130,89.9,,Luzerner Kantonalbank AG,LUK20,50607113,2.086,5.131,20200207,5.18,07.08.2028,275.0,Bonds - CHF Domestic,CHF,0.0,0.0,100000,90,90.6,200.0,0.6645,89.9,20230619.0,,,,,0,0,0.0,0.0,Switzerland,Banks,Bond,1,1,,Luzerner Kantonalbank AG,,,AA+,Nein,,,,,,,AA+,Domestic,2022-08-07,0.0,89.9
0 KBNW 19-29,CH0419041626,88.4,,Nidwaldner Kantonalbank,NKB19,41904162,2.172,6.375,20191105,6.43,05.11.2029,100.0,Bonds - CHF Domestic,CHF,0.0,0.0,100000,87.3,88.5,100.0,1.3652,88.4,20230523.0,,,,,0,0,0.0,0.0,Switzerland,Banks,Bond,1,1,,Nidwaldner Kantonalbank,,,AA+,Nein,,,,,,,AA+,Domestic,2022-11-05,0.0,88.4
0 KFW 23 /EE,DE000A2BPB50,100.44,,Kred Wiederaufbau,EU3309,34048227,,,20160927,,15.09.2023,4000.0,Bonds - Non CHF,EUR,0.0,0.0,0,,,0.0,,100.44,,,,,,0,0,0.0,0.0,Eurobond EUR,Banks,Bond,0,0,,,,,,,,,,,AAA,,AAA,Foreign,2022-09-15,0.0,100.44
0 KFW 36 /EB,US500769BR40,80.78,,Kred Wiederaufbau,US825,2527852,,,20060419,,18.04.2036,3000.0,Bonds - Non CHF,USD,0.0,0.0,0,,,0.0,,80.78,20201228.0,,,,,0,0,0.0,0.0,Eurobond USD,Banks,Bond,0,0,,,,,,,,,,,AAA,,AAA,Foreign,2023-04-18,0.0,80.78
0 KFW 37 /EB,US500769CH58,51.1,,KFW International Finance,US1251,3215872,,,20070629,,29.06.2037,3000.0,Bonds - Non CHF,USD,0.0,0.0,0,,,0.0,,51.1,20150609.0,,,,,0,0,0.0,0.0,Eurobond USD,Banks,Bond,0,0,,,,,,,,,,,,,,Foreign,2022-06-29,0.0,51.1
0 KGC 19-23,CH0465767793,99.18,,Korea Gas Corporation,KOG19,46576779,,,20190328,,28.11.2023,300.0,Bonds - CHF Foreign,CHF,0.0,0.0,100000,99.06,-Market,0.0,0.0,99.18,20230616.0,,,,,0,0,0.0,0.0,South Korea,Utilities,Bond,1,1,,,,,,,,,,,AA-,,AA-,Foreign,2022-11-28,0.0,99.18
0 KHNP 19-24,CH0485445958,97.4,,Korea Hydro & Nuclear Power,CH19,48544595,2.468,1.081,20190719,1.13,19.07.2024,200.0,Bonds - CHF Foreign,CHF,0.0,0.0,15000,97.4,-Market,0.0,0.0,97.4,20230616.0,,,,,0,0,0.0,0.0,South Korea,Misc. services,Bond,1,1,,,,,,,,,,,AA,,AA,Foreign,2022-07-19,0.0,97.4
0 KOM KR 21-42,CH0593893974,72.45,,KommuneKredit,KOK21,59389397,1.925,18.703,20210303,18.76,03.03.2042,175.0,Bonds - CHF Foreign,CHF,0.0,0.0,250000,70.35,73.55,245.0,4.4475,72.45,20220419.0,,,,,0,0,0.0,0.0,Denmark,Banks,Bond,1,1,,,,,,,,,,,,,,Foreign,2023-03-03,0.0,72.45
0 KOREA EXP 19-25,CH0506668851,95.85,,Export-Import Bank of Korea,EXK19,50666885,2.407,1.936,20191127,1.99,27.05.2025,150.0,Bonds - CHF Foreign,CHF,0.0,0.0,225000,95.5,95.9,125.0,0.418,95.85,20230616.0,,,,,0,0,0.0,0.0,South Korea,Banks,Bond,1,1,,,,,,,,,,,AA,,AA,Foreign,2023-05-27,0.0,95.85
0 KOROIL 19-24,CH0419041568,97.24,,Korea National Oil Corp,KN019,41904156,2.334,1.289,20191004,1.34,04.10.2024,300.0,Bonds - CHF Foreign,CHF,0.0,0.0,100000,97.03,97.27,100.0,0.247,97.24,20230616.0,,,,,0,0,0.0,0.0,South Korea,Utilities,Bond,1,1,,,,,,,,,,,AA,,AA,Foreign,2022-10-04,0.0,97.24
0 KRC 19-24,CH0461238856,97.05,,Korea Railroad Corp,KOR219,46123885,2.484,1.414,20191119,1.47,19.11.2024,150.0,Bonds - CHF Foreign,CHF,0.0,0.0,100000,96.61,97.07,100.0,0.475,97.05,20230616.0,,,,,0,0,0.0,0.0,South Korea,Transport,Bond,1,1,,,,,,,,,,,,,,Foreign,2022-11-19,0.0,97.05
0 KRC 19-25,CH0474977938,95.5,,Korea Railroad Corp,KOR19,47497793,2.515,1.981,20190613,2.03,13.06.2025,150.0,Bonds - CHF Foreign,CHF,0.0,0.0,100000,95.2,95.55,100.0,0.367,95.5,20230619.0,,,,,0,0,0.0,0.0,South Korea,Transport,Bond,1,1,,,,,,,,,,,,,,Foreign,2023-06-13,0.0,95.5
0 KSWIN 19-31,CH0419041428,83.35,,Kantonsspital Winterthur,KSW19,41904142,2.472,8.278,20190930,8.33,30.09.2031,125.0,Bonds - CHF Domestic,CHF,0.0,0.0,100000,81.8,83.45,5.0,1.997,83.35,20230614.0,,,,,0,0,0.0,0.0,Switzerland,"Chemicals, Pharma",Bond,1,1,,Kantonsspital Winterthur,,,AA+,Ja,,,,,,,AA+,Domestic,2022-09-30,0.0,83.35
0 KSWIN 21-25,CH1131931276,95.05,,Kantonsspital Winterthur,KSW21,113193127,2.515,2.278,20210930,2.33,30.09.2025,100.0,Bonds - CHF Domestic,CHF,0.0,0.0,100000,94.55,-Market,0.0,0.0,95.05,20230615.0,,,,,0,0,0.0,0.0,Switzerland,"Chemicals, Pharma",Bond,1,1,Green Bond,Kantonsspital Winterthur,,,AA+,Ja,,,,,,,AA+,Domestic,2022-09-30,0.0,95.05
0 KT BE 21-33,CH1111392853,85.25,,Kanton Bern,BE21,111139285,1.787,9.911,20210518,9.96,18.05.2033,150.0,Bonds - CHF Domestic,CHF,0.0,0.0,100000,84.1,85.95,100.0,2.1758,85.25,20230525.0,,,,,0,0,0.0,0.0,Switzerland,"Regions, Cantons, Provinces, etc.",Bond,1,1,,Kanton Bern,,,AA,Ja,,,,,,,AA,Domestic,2023-05-18,0.0,85.25
0 KT BS 16-23,CH0331455326,99.66,,"Basel-Stadt, Kanton",BS161,33145532,,,20160905,,05.09.2023,150.0,Bonds - CHF Domestic,CHF,0.0,0.0,200000,99.65,-Market,0.0,0.0,99.66,20230601.0,,,,,0,0,0.0,0.0,Switzerland,"Regions, Cantons, Provinces, etc.",Bond,1,1,,"Basel-Stadt, Kanton",,,AAA,Ja,,,,,,,AAA,Domestic,2022-09-05,0.0,99.66
0 KT BS 16-26,CH0331455334,95.1,,"Basel-Stadt, Kanton",BS162,33145533,1.848,3.206,20160905,3.26,04.09.2026,225.0,Bonds - CHF Domestic,CHF,0.05,0.05,100000,94.35,95.1,200.0,0.7918,95.05,20230620.0,93030.0,95.1,95.1,95.1,30000,0,28530.0,28530.0,Switzerland,"Regions, Cantons, Provinces, etc.",Bond,1,1,,"Basel-Stadt, Kanton",,,AAA,Ja,,,,,,,AAA,Domestic,2022-09-04,0.0,95.1
0 KT BS 16-29,CH0331455342,90.45,,"Basel-Stadt, Kanton",BS163,33145534,1.739,6.208,20160905,6.26,05.09.2029,150.0,Bonds - CHF Domestic,CHF,0.0,0.0,100000,89.95,90.55,500.0,0.6648,90.45,20230614.0,,,,,0,0,0.0,0.0,Switzerland,"Regions, Cantons, Provinces, etc.",Bond,1,1,,"Basel-Stadt, Kanton",,,AAA,Ja,,,,,,,AAA,Domestic,2022-09-05,0.0,90.45
0 KT BS 17-24,CH0353574327,98.05,,"Basel-Stadt, Kanton",BS17,35357432,1.862,1.422,20171123,1.48,22.11.2024,200.0,Bonds - CHF Domestic,CHF,0.0,0.0,100000,97.43,-Market,0.0,0.0,98.05,20230526.0,,,,,0,0,0.0,0.0,Switzerland,"Regions, Cantons, Provinces, etc.",Bond,1,1,,"Basel-Stadt, Kanton",,,AAA,Ja,,,,,,,AAA,Domestic,2022-11-22,0.0,98.05
0 KT BS 18-23,CH0445625004,99.35,,"Basel-Stadt, Kanton",BS182,44562500,,,20181128,,28.11.2023,250.0,Bonds - CHF Domestic,CHF,0.0,0.0,100000,99.25,99.38,100.0,0.1309,99.35,20230609.0,,,,,0,0,0.0,0.0,Switzerland,"Regions, Cantons, Provinces, etc.",Bond,1,1,,"Basel-Stadt, Kanton",,,AAA,Ja,,,,,,,AAA,Domestic,2022-11-28,0.0,99.35
0 KT BS 18-25,CH0394905712,96.65,,"Basel-Stadt, Kanton",BS181,39490571,1.822,2.261,20180924,2.31,24.09.2025,230.9,Bonds - CHF Domestic,CHF,0.0,0.0,150000,96,-Market,0.0,0.0,96.65,20230606.0,,,,,0,0,0.0,0.0,Switzerland,"Regions, Cantons, Provinces, etc.",Bond,1,1,Green Bond,"Basel-Stadt, Kanton",,,AAA,Ja,,,,,,,AAA,Domestic,2022-09-24,0.0,96.65
0 KT BS 19-25,CH0471297975,96.9,,"Basel-Stadt, Kanton",BS192,47129797,1.876,1.944,20190531,2.0,30.05.2025,150.0,Bonds - CHF Domestic,CHF,0.0,0.0,10000,96.5,96.95,100.0,0.4652,96.9,20230524.0,,,,,0,0,0.0,0.0,Switzerland,"Regions, Cantons, Provinces, etc.",Bond,1,1,,"Basel-Stadt, Kanton",,,AAA,Ja,,,,,,,AAA,Domestic,2023-05-30,0.0,96.9
0 KT GE 19-28,CH0505011913,92.35,,"Genf, Kanton",GE192,50501191,1.862,4.933,20191128,4.99,26.05.2028,175.0,Bonds - CHF Domestic,CHF,0.0,0.0,200000,91.35,92.45,100.0,1.197,92.35,20221026.0,,,,,0,0,0.0,0.0,Switzerland,"Regions, Cantons, Provinces, etc.",Bond,1,1,Green Bond,"Genf, Kanton",,,AA-,Ja,,,,,,,AA-,Domestic,2023-05-26,0.0,92.35
0 KT GE 19-59,CH0494734392,55.7,,"Genf, Kanton",GE19,49473439,1.732,36.258,20190923,36.31,23.09.2059,300.0,Bonds - CHF Domestic,CHF,0.0,0.0,100000,54.05,56.1,50.0,3.7222,55.7,20230413.0,,,,,0,0,0.0,0.0,Switzerland,"Regions, Cantons, Provinces, etc.",Bond,1,1,,"Genf, Kanton",,,AA-,Ja,,,,,,,AA-,Domestic,2022-09-23,0.0,55.7
0 KT LU 18-25,CH0434678378,96.75,,"Luzern, Kanton",LU18,43467837,1.776,2.319,20181015,2.37,15.10.2025,100.0,Bonds - CHF Domestic,CHF,0.0,0.0,10000,96,-Market,0.0,0.0,96.75,20230411.0,,,,,0,0,0.0,0.0,Switzerland,"Regions, Cantons, Provinces, etc.",Bond,1,1,,"Luzern, Kanton",,,AA+,Ja,,,,,,,AA+,Domestic,2022-10-15,0.0,96.75
0 KT LU 20-30,CH0506071296,89.65,,"Luzern, Kanton",LU20,50607129,1.721,7.092,20200723,7.14,23.07.2030,100.0,Bonds - CHF Domestic,CHF,0.0,0.0,120000,88.6,89.75,100.0,1.2896,89.65,20230406.0,,,,,0,0,0.0,0.0,Switzerland,"Regions, Cantons, Provinces, etc.",Bond,1,1,,"Luzern, Kanton",,,AA+,Ja,,,,,,,AA+,Domestic,2022-07-23,0.0,89.65
0 KT LU 21-31,CH0522158895,88.25,,"Luzern, Kanton",LU21,52215889,1.811,8.014,20210625,8.07,25.06.2031,100.0,Bonds - CHF Domestic,CHF,0.0,0.0,100000,86.7,88.4,100.0,1.9417,88.25,20230301.0,,,,,0,0,0.0,0.0,Switzerland,"Regions, Cantons, Provinces, etc.",Bond,1,1,,"Luzern, Kanton",,,AA+,Ja,,,,,,,AA+,Domestic,2022-06-25,0.0,88.25
0 KT NE 21-29,CH1137122805,90.45,,"Neuenburg, Kanton",NE21,113712280,1.859,6.358,20211029,6.41,29.10.2029,100.0,Bonds - CHF Domestic,CHF,0.0,0.0,100000,89.05,-Market,0.0,0.0,90.45,20230524.0,,,,,0,0,0.0,0.0,Switzerland,"Regions, Cantons, Provinces, etc.",Bond,1,1,,"Neuenburg, Kanton",,,A+,Ja,,,,,,,A+,Domestic,2022-10-29,0.0,90.45
0 KT SO 15-23,CH0297343557,99.46,,"Solothurn, Kanton",SO151,29734355,,,20151016,,16.10.2023,100.0,Bonds - CHF Domestic,CHF,0.0,0.0,100000,99.46,-Market,0.0,0.0,99.46,20230615.0,,,,,0,0,0.0,0.0,Switzerland,"Regions, Cantons, Provinces, etc.",Bond,1,1,,"Solothurn, Kanton",,,AA-,Ja,,,,,,,AA-,Domestic,2022-10-16,0.0,99.46
0 KT SO 17-25,CH0379268755,96.35,,"Solothurn, Kanton",SO17,37926875,1.908,2.353,20171025,2.41,27.10.2025,150.0,Bonds - CHF Domestic,CHF,0.0,0.0,100000,95.7,96.4,100.0,0.7288,96.35,20230530.0,,,,,0,0,0.0,0.0,Switzerland,"Regions, Cantons, Provinces, etc.",Bond,1,1,,"Solothurn, Kanton",,,AA-,Ja,,,,,,,AA-,Domestic,2022-10-27,0.0,96.35
0 KT TI 19-29,CH0469273509,90.3,,"Tessin, Kanton",TI19,46927350,1.824,5.828,20190418,5.88,18.04.2029,150.0,Bonds - CHF Domestic,CHF,0.0,0.0,100000,90.05,90.5,145.0,0.4985,90.3,20230616.0,,,,,0,0,0.0,0.0,Switzerland,"Regions, Cantons, Provinces, etc.",Bond,1,1,,"Tessin, Kanton",Aa2,,A+,Ja,,,,,,,A+,Domestic,2023-04-18,0.0,90.3
0 KT TI 21-26,CH1100259790,95.7,,"Tessin, Kanton",TI21,110025979,1.98,2.778,20210331,2.83,31.03.2026,150.0,Bonds - CHF Domestic,CHF,0.0,0.0,200000,94.75,-Market,0.0,0.0,95.7,20230426.0,,,,,0,0,0.0,0.0,Switzerland,"Regions, Cantons, Provinces, etc.",Bond,1,1,,"Tessin, Kanton",Aa2,,A+,Ja,,,,,,,A+,Domestic,2023-03-31,0.0,95.7
0 KT ZH 18-23,CH0446595644,100.0,,"Zürich, Kanton",ZH181,44659564,,,20181214,,14.03.2023,250.0,Bonds - CHF Domestic,CHF,0.0,0.0,0,,,0.0,,100.0,20230307.0,,,,,0,0,0.0,0.0,Switzerland,"Regions, Cantons, Provinces, etc.",Bond,1,1,,"Zürich, Kanton",,,AAA,Ja,,,,,,,AAA,Domestic,2023-03-14,0.0,100.0
0 KT ZH 18-25,CH0373476933,97.0,,"Zürich, Kanton",ZH18,37347693,1.754,2.019,20180627,2.07,27.06.2025,240.0,Bonds - CHF Domestic,CHF,0.0,0.0,100000,96.6,97.45,100.0,0.8761,97.0,20230608.0,,,,,0,0,0.0,0.0,Switzerland,"Regions, Cantons, Provinces, etc.",Bond,1,1,,"Zürich, Kanton",,,AAA,Ja,,,,,,,AAA,Domestic,2022-06-27,0.0,97.0
0 KT ZH 20-28,CH0536892737,92.4,,"Zürich, Kanton",ZH20,53689273,1.679,5.008,20200625,5.06,23.06.2028,360.0,Bonds - CHF Domestic,CHF,0.0,0.0,50000,92,93,250.0,1.0811,92.4,20230613.0,,,,,0,0,0.0,0.0,Switzerland,"Regions, Cantons, Provinces, etc.",Bond,1,1,,"Zürich, Kanton",,,AAA,Ja,,,,,,,AAA,Domestic,2022-06-23,0.0,92.4
0 KT ZH 21-33,CH1101096621,84.8,,"Zürich, Kanton",ZH21,110109662,1.704,10.389,20210510,10.44,10.11.2033,450.0,Bonds - CHF Domestic,CHF,0.0,0.0,100000,84.15,85.25,100.0,1.2987,84.8,20230614.0,,,,,0,0,0.0,0.0,Switzerland,"Regions, Cantons, Provinces, etc.",Bond,1,1,,"Zürich, Kanton",,,AAA,Ja,,,,,,,AAA,Domestic,2022-11-10,0.0,84.8
0 KTAR 19-29,CH0483180979,90.0,,"Appenzell-Ausserrhoden, Kanton",AR19,48318097,,,20190715,,16.07.2029,70.0,Bonds - CHF Domestic,CHF,0.0,0.0,200000,89.4,90.1,100.0,0.7799,90.0,20230420.0,,,,,0,0,0.0,0.0,Switzerland,"Regions, Cantons, Provinces, etc.",Bond,1,1,,"Appenzell-Ausserrhoden, Kanton",,,AA+,Ja,,,,,,,AA+,Domestic,2022-07-16,0.0,90.0
0 LANDESBK 19-29,CH0419041527,87.0,,Liechtensteinische Landesbank,LLB191,41904152,2.578,6.269,20190927,6.32,27.09.2029,100.0,Bonds - CHF Foreign,CHF,0.0,0.0,100000,85.4,-Market,0.0,0.0,87.0,20221230.0,,,,,0,0,0.0,0.0,Liechtenstein,Banks,Bond,1,1,,,,,,,,,,,,,,Foreign,2022-09-27,0.0,87.0
0 MLFP 23 /EB,FR0013309184,96.0,,CIE GEN ETAB Michelin SA,US1919,39801402,,,20180110,,10.11.2023,600.0,Bonds - Non CHF,USD,0.0,0.0,0,,,0.0,,96.0,20190701.0,,,,,0,0,0.0,0.0,Eurobond USD,Misc. Industrials,Bond,0,0,,,,,,,,,,,,,,Foreign,2022-11-10,0.0,96.0
0 MS MORGAN STANLEY 15-32,XS1295476003,72.42,,Morgan Stanley US,JPY098,29745030,,,20150925,,27.09.2032,6000.0,Bonds - Non CHF,JPY,0.0,0.0,0,,,0.0,,72.42,,,,,,0,0,0.0,0.0,Listed Foreign Currency Bond JPY,Banks,Bond,1,1,,,,,,,,,,,,,,Foreign,2022-09-27,0.0,72.42
0 NIB 27 /ER,XS0077056546,29.86,,Nordic Investment BK (NI),ZAR211,653343,,,19970709,,09.07.2027,2000.0,Bonds - Non CHF,ZAR,0.0,0.0,0,,,0.0,,29.86,,,,,,0,0,0.0,0.0,Eurobond ZAR,Banks,Bond,0,0,,,,,,,,,,,,,,Foreign,2022-07-09,0.0,29.86
0 OLIVER 23 /EB,XS2240512124,103.6,,Oliver Capital,EUF093,57526877,,,20201006,,29.12.2023,450.0,Bonds - Non CHF,EUR,0.0,0.0,0,,,0.0,,103.6,,,,,,0,0,0.0,0.0,Eurobond EUR,Misc. services,Bond,0,0,,,,,,,,,,,,,,Foreign,2022-12-29,0.0,103.6
0 PB S670 19-24,CH0471297918,97.94,,Pfandbriefbank,PB670,47129791,2.074,1.108,20190415,1.16,29.07.2024,456.0,Bonds - CHF Domestic,CHF,0.0,0.0,100000,97.77,97.92,100.0,0.1533,97.94,20230619.0,,,,,0,0,0.0,0.0,Switzerland,Mortgage institutes,Swiss Pfandbriefe,1,1,,Pfandbriefbank,Aaa,,AAA,Ja,,,,,,,AAA,Domestic,2022-07-29,0.0,97.94
0 PB S675 19-27,CH0485252800,92.75,,Pfandbriefbank,PB675,48525280,2.022,3.986,20190813,4.04,15.06.2027,550.0,Bonds - CHF Domestic,CHF,0.0,0.0,200000,92.39,92.8,350.0,0.4428,92.75,20230616.0,,,,,0,0,0.0,0.0,Switzerland,Mortgage institutes,Swiss Pfandbriefe,1,1,,Pfandbriefbank,Aaa,,AAA,Ja,,,,,,,AAA,Domestic,2023-06-15,0.0,92.75
0 PB S678 19-49,CH0485252875,63.4,,Pfandbriefbank,PB678,48525287,1.786,26.183,20190826,26.24,26.08.2049,720.0,Bonds - CHF Domestic,CHF,0.0,0.0,150000,62.9,63.75,100.0,1.3423,63.4,20230613.0,,,,,0,0,0.0,0.0,Switzerland,Mortgage institutes,Swiss Pfandbriefe,1,1,,Pfandbriefbank,Aaa,,AAA,Ja,,,,,,,AAA,Domestic,2022-08-26,0.0,63.4
0 PB S679 19-23,CH0502393348,99.72,,Pfandbriefbank,PB679,50239334,,,20191030,,16.08.2023,285.0,Bonds - CHF Domestic,CHF,0.0,0.0,100000,99.72,99.75,360.0,0.0301,99.72,20230526.0,,,,,0,0,0.0,0.0,Switzerland,Mortgage institutes,Swiss Pfandbriefe,1,1,,Pfandbriefbank,Aaa,,AAA,Ja,,,,,,,AAA,Domestic,2022-08-16,0.0,99.72
0 PB S680 19-26,CH0502393355,94.89,,Pfandbriefbank,PB680,50239335,2.05,2.778,20191030,2.83,30.03.2026,540.0,Bonds - CHF Domestic,CHF,-0.02,-0.02,100000,94.56,95.2,100.0,0.6745,94.91,20230620.0,95912.211,94.89,94.89,94.89,50000,0,47445.0,47445.0,Switzerland,Mortgage institutes,Swiss Pfandbriefe,1,1,,Pfandbriefbank,Aaa,,AAA,Ja,,,,,,,AAA,Domestic,2023-03-30,0.0,94.89
0 PB S682 19-27,CH0511762061,93.55,,Pfandbriefbank,PB682,51176206,2.026,3.794,20191213,3.85,06.04.2027,360.0,Bonds - CHF Domestic,CHF,0.0,0.0,950000,92.72,93.55,1000.0,0.8912,93.55,20230608.0,,,,,0,0,0.0,0.0,Switzerland,Mortgage institutes,Swiss Pfandbriefe,1,1,,Pfandbriefbank,Aaa,,AAA,Ja,,,,,,,AAA,Domestic,2023-04-06,0.0,93.55
0 PB S683 20-28,CH0525158397,91.13,,Pfandbriefbank,PB683,52515839,2.004,4.681,20200225,4.73,25.02.2028,675.0,Bonds - CHF Domestic,CHF,0.0,0.0,250000,91.2,91.68,200.0,0.5249,91.13,20230616.0,,,,,0,0,0.0,0.0,Switzerland,Mortgage institutes,Swiss Pfandbriefe,1,1,,Pfandbriefbank,Aaa,,AAA,Ja,,,,,,,AAA,Domestic,2023-02-25,0.0,91.13
0 PB S684 20-45,CH0525158413,67.05,,Pfandbriefbank,PB684,52515841,1.982,21.889,20200225,21.94,10.05.2045,332.0,Bonds - CHF Domestic,CHF,0.0,0.0,100000,65.41,67.35,100.0,2.9226,67.05,20221213.0,,,,,0,0,0.0,0.0,Switzerland,Mortgage institutes,Swiss Pfandbriefe,1,1,,Pfandbriefbank,Aaa,,AAA,Ja,,,,,,,AAA,Domestic,2023-05-10,0.0,67.05
0 PB S685 20-30,CH0528881169,88.35,,Pfandbriefbank,PB685,52888116,1.98,6.683,20200327,6.74,26.02.2030,560.0,Bonds - CHF Domestic,CHF,0.0,0.0,100000,87.84,88.45,100.0,0.692,88.35,20230616.0,,,,,0,0,0.0,0.0,Switzerland,Mortgage institutes,Swiss Pfandbriefe,1,1,,Pfandbriefbank,Aaa,,AAA,Ja,,,,,,,AAA,Domestic,2023-02-26,0.0,88.35
0 PB S693 20-25,CH0572326988,96.0,,Pfandbriefbank,PB693,57232698,2.021,2.144,20201016,2.2,12.08.2025,252.0,Bonds - CHF Domestic,CHF,0.0,0.0,10000,95.8,96.03,250.0,0.2398,96.0,20230606.0,,,,,0,0,0.0,0.0,Switzerland,Mortgage institutes,Swiss Pfandbriefe,1,1,,Pfandbriefbank,Aaa,,AAA,Ja,,,,,,,AAA,Domestic,2022-08-12,0.0,96.0
0 PB S695 20-29,CH0575017071,88.8,,Pfandbriefbank,PB695,57501707,1.981,6.35,20201125,6.4,26.10.2029,755.0,Bonds - CHF Domestic,CHF,0.0,0.0,100000,88.41,88.97,250.0,0.6314,88.8,20230615.0,,,,,0,0,0.0,0.0,Switzerland,Mortgage institutes,Swiss Pfandbriefe,1,1,,Pfandbriefbank,Aaa,,AAA,Ja,,,,,,,AAA,Domestic,2022-10-26,0.0,88.8
0 PB S697 21-41,CH0591979619,71.5,,Pfandbriefbank,PB697,59197961,2.023,17.917,20210127,17.97,20.05.2041,350.0,Bonds - CHF Domestic,CHF,0.0,0.0,100000,70.14,-Market,0.0,0.0,71.5,20230525.0,,,,,0,0,0.0,0.0,Switzerland,Mortgage institutes,Swiss Pfandbriefe,1,1,,Pfandbriefbank,Aaa,,AAA,Ja,,,,,,,AAA,Domestic,2023-05-20,0.0,71.5
0 PB S704 21-27,CH1122290187,92.06,,Pfandbriefbank,PB704,112229018,2.01,4.408,20210813,4.46,17.11.2027,250.0,Bonds - CHF Domestic,CHF,0.0,0.0,100000,91.67,92.12,200.0,0.4897,92.06,20230616.0,,,,,0,0,0.0,0.0,Switzerland,Mortgage institutes,Swiss Pfandbriefe,1,1,,Pfandbriefbank,Aaa,,AAA,Ja,,,,,,,AAA,Domestic,2022-11-17,0.0,92.06
0 PB S713 22-26,CH1160382912,94.38,,Pfandbriefbank,PB713,116038291,2.017,2.933,20220214,2.99,26.05.2026,200.0,Bonds - CHF Domestic,CHF,0.0,0.0,100000,94.35,94.58,300.0,0.2435,94.38,20230616.0,,,,,0,0,0.0,0.0,Switzerland,Mortgage institutes,Swiss Pfandbriefe,1,1,,Pfandbriefbank,Aaa,,AAA,Ja,,,,,,,AAA,Domestic,2023-05-26,0.0,94.38
0 PIRICO 25 /CB,XS2276552598,94.8,,Pirelli & Co.,EUF094,58964606,,,20201222,,22.12.2025,500.0,Bonds - Non CHF,EUR,0.0,0.0,0,,,0.0,,94.8,20220114.0,,,,,0,0,0.0,0.0,Eurobond EUR,Electrical engineering & electronics,Convertible bond,0,0,,,,,,,,,,,,,,Foreign,2022-12-22,0.0,94.8
0 PSP 16-23,CH0330143170,99.58,,PSP Swiss Property AG,PSP162,33014317,,,20160901,,01.09.2023,300.0,Bonds - CHF Domestic,CHF,0.0,0.0,100000,99.59,99.63,350.0,0.0402,99.58,20230613.0,,,,,0,0,0.0,0.0,Switzerland,Real-estate companies,Bond,1,1,Green Bond,PSP Swiss Property AG,A3,,A-,Nein,,,,,,,A-,Domestic,2022-09-01,0.0,99.58
0 PSP 19-30,CH0488506665,85.1,,PSP Swiss Property AG,PSP194,48850666,2.555,6.628,20190918,6.68,06.02.2030,100.0,Bonds - CHF Domestic,CHF,0.0,0.0,50000,85.05,85.25,100.0,0.2349,85.1,20230615.0,,,,,0,0,0.0,0.0,Switzerland,Real-estate companies,Bond,1,1,Green Bond,PSP Swiss Property AG,A3,,A-,Nein,,,,,,,A-,Domestic,2023-02-06,0.0,85.1
0 PZ S472 15-23,CH0306173722,99.83,,Pfandbriefzentrale,PZ472,30617372,,,20151215,,25.07.2023,997.0,Bonds - CHF Domestic,CHF,0.0,0.0,200000,99.83,99.86,250.0,0.03,99.83,20230511.0,,,,,0,0,0.0,0.0,Switzerland,Mortgage institutes,Swiss Pfandbriefe,1,1,,Pfandbriefzentrale,Aaa,,AAA,Nein,,,,,,,AAA,Domestic,2022-07-25,0.0,99.83
0 PZ S482 16-24,CH0336587669,98.1,,Pfandbriefzentrale,PZ482,33658766,2.023,0.983,20160902,1.04,14.06.2024,848.0,Bonds - CHF Domestic,CHF,0.0,0.0,300000,98.05,98.18,225.0,0.1325,98.1,20230619.0,,,,,0,510000,500412.0,500412.0,Switzerland,Mortgage institutes,Swiss Pfandbriefe,1,1,,Pfandbriefzentrale,Aaa,,AAA,Nein,,,,,,,AAA,Domestic,2023-06-14,0.0,98.1
0 PZ S483 16-27,CH0336587719,93.37,,Pfandbriefzentrale,PZ483,33658771,2.032,3.603,20160902,3.66,27.01.2027,789.0,Bonds - CHF Domestic,CHF,0.0,0.0,200000,93.05,93.47,100.0,0.4504,93.37,20230613.0,,,,,0,0,0.0,0.0,Switzerland,Mortgage institutes,Swiss Pfandbriefe,1,1,,Pfandbriefzentrale,Aaa,,AAA,Nein,,,,,,,AAA,Domestic,2023-01-27,0.0,93.37
